BLDG_ID,SqFtCd,SqFt_est,POS_Landuse,sectorid,POS_StateClass,POS_StateClassCd,center_x,center_y
383,UNDER 5000SF,3818.473927,,0,COMMUNITY,X3,-95.362,29.74227
407,,5650.563784,,0,COMMUNITY,X3,-95.3732,29.76559
604,,8429.909801,,0,COMMUNITY,X3,-95.3607,29.74189
619,,18696.83797,COMMERCIAL,0,COMMUNITY,X3,-95.372,29.74538
739,,10308.8427,,0,COMMUNITY,X3,-95.3684,29.74231
746,,5631.970476,,0,COMMUNITY,X3,-95.3731,29.76586
783,UNDER 5000SF,1313.05181,,0,COMMUNITY,X3,-95.3736,29.76597
806,,35542.49445,,0,COMMUNITY,X3,-95.3717,29.76655
872,,31338.63879,,0,COMMUNITY,X3,-95.3672,29.76866
888,,6368.065081,,0,COMMUNITY,X3,-95.3614,29.73983
989,,22245.71863,,0,COMMUNITY,X3,-95.3656,29.74556
992,UNDER 5000SF,2045.231333,,0,COMMUNITY,X3,-95.3681,29.74219
1025,UNDER 5000SF,2355.335286,,0,COMMUNITY,X3,-95.3734,29.76596
1054,UNDER 5000SF,4261.471717,,0,COMMUNITY,X3,-95.3515,29.75707
1070,UNDER 5000SF,1596.170065,,0,COMMUNITY,X3,-95.3733,29.76581
1254,UNDER 5000SF,558.16898,,0,COMMUNITY,X3,-95.3606,29.74203
1296,UNDER 5000SF,4654.940418,,0,COMMUNITY,X3,-95.3728,29.76586
1315,UNDER 5000SF,3277.849402,,0,COMMUNITY,X3,-95.368,29.74229
451,,61638.68756,,5,COMMUNITY,XI,-95.3707,29.75214
935,,30297.29192,,3,COMMUNITY,XJ,-95.3574,29.75605
1013,,17023.63711,MULTIFAMILY,1,COMMUNITY,Z4,-95.3569,29.76664
299,,12183.73762,MULTIFAMILY,0,COMMUNITY,Z4,-95.3773,29.75374
350,UNDER 5000SF,2237.97103,,0,COMMUNITY,Z4,-95.368,29.74268
450,UNDER 5000SF,913.0762241,,0,COMMUNITY,Z4,-95.368,29.74292
564,,5318.427959,,0,COMMUNITY,Z4,-95.3681,29.74295
579,,21519.47771,COMMERCIAL,0,COMMUNITY,Z4,-95.3541,29.75099
645,,5524.523539,,0,COMMUNITY,Z4,-95.3676,29.74266
678,,7547.180454,,0,COMMUNITY,Z4,-95.3658,29.74345
681,,17543.41284,,0,COMMUNITY,Z4,-95.3676,29.74312
1194,UNDER 5000SF,808.6949734,COMMERCIAL,0,COMMUNITY,Z4,-95.3546,29.74834
1335,UNDER 5000SF,3152.177213,,0,COMMUNITY,Z4,-95.3658,29.74354
1402,UNDER 5000SF,4358.900548,,0,COMMUNITY,Z4,-95.3678,29.74284
1403,,8695.322132,,0,COMMUNITY,Z4,-95.3681,29.74252
994,UNDER 5000SF,4740.759531,,5,COMMUNITY,Z5,-95.3694,29.75164
538,,26378.52041,COMMERCIAL,7,COMMUNITY,Z5,-95.3636,29.75339
962,,29982.53928,COMMERCIAL,7,COMMUNITY,Z5,-95.3628,29.75404
966,,64395.46906,COMMERCIAL,8,COMMUNITY,Z5,-95.3651,29.7576
384,,64421.00482,COMMERCIAL,9,COMMUNITY,Z5,-95.363,29.75856
277,,21882.40134,COMMERCIAL,11,COMMUNITY,Z5,-95.3615,29.76331
703,,65742.83943,COMMERCIAL,11,COMMUNITY,Z5,-95.36,29.76237
274,,22754.39178,,0,COMMUNITY,Z5,-95.3508,29.75344
766,,36816.56255,COMMERCIAL,0,COMMUNITY,Z5,-95.3761,29.75333
925,,25112.55523,COMMERCIAL,0,COMMUNITY,Z5,-95.3717,29.7492
430,,17037.76371,,1,UNCLASSED,,-95.351,29.76807
908,,12495.22375,COMMERCIAL,1,UNCLASSED,,-95.3515,29.76787
661,UNDER 5000SF,3120.146521,,5,UNCLASSED,,-95.3731,29.75307
874,UNDER 5000SF,1482.169689,,9,UNCLASSED,,-95.3677,29.7613
139,,5364.23846,,0,UNCLASSED,,-95.3783,29.75966
362,,11402.04524,,0,UNCLASSED,,-95.3783,29.7588
546,,47297.38752,COMMERCIAL,0,UNCLASSED,,-95.373,29.74913
596,,5725.337342,,0,UNCLASSED,,-95.3783,29.75942
666,UNDER 5000SF,780.673147,COMMERCIAL,0,UNCLASSED,,-95.3562,29.74528
752,,7228.954108,,0,UNCLASSED,,-95.3784,29.76005
906,UNDER 5000SF,1555.44242,COMMERCIAL,0,UNCLASSED,,-95.3487,29.75782
1004,,100972.6755,COMMERCIAL,0,UNCLASSED,,-95.3474,29.77212
1029,UNDER 5000SF,1531.75942,,0,UNCLASSED,,-95.3767,29.76339
1246,,5561.02149,,0,UNCLASSED,,-95.3783,29.75917
1362,UNDER 5000SF,838.1455148,,0,UNCLASSED,,-95.3781,29.75994
